Parerythrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Chloronema	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	3	5	0	0	47	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Chloroploca	77	14	40	16	11	8	96	10	28	94	66	0	28	25	11	0	5	11	5	15	0	0	0	0	0	0	0	0	5	0	0	17	0	0	0	0
Herpetosiphon	0	0	0	10	46	45	0	0	0	28	22	14	0	21	40	58	35	14	7	0	7	6	0	119	0	0	0	0	19	0	0	10	0	0	0	0
Oscillochloris	0	0	0	0	6	0	0	0	0	55	0	0	226	8	0	22	99	11	11	0	0	0	22	0	6	0	0	0	0	0	0	0	0	0	0	0
FFCH7168	46	9	45	0	4	2	71	9	0	57	3	0	224	17	38	12	84	58	98	35	10	55	56	0	265	17	7	32	21	10	17	119	120	11	90	0
Sphaerobacter	62	44	89	33	54	49	129	44	62	44	68	43	0	54	27	0	0	0	0	0	0	0	0	0	17	14	8	64	21	28	51	56	29	0	50	0
Roseiflexus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	14	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Oleiharenicola	4335	2627	4418	2936	4415	2668	2593	966	4314	10332	3985	4761	6600	7198	11545	5579	5324	5369	8532	7660	6255	6874	3087	4400	14454	5752	4708	6408	6013	8973	7084	20752	9201	10537	9231	955
Aquihabitans	1072	346	506	1055	557	516	146	289	874	3249	266	295	130	2021	811	174	191	305	73	82	123	286	199	309	310	604	35	53	410	0	37	1270	112	283	108	31
Acidiferrimicrobium	1348	2299	2756	753	1663	1461	1224	501	1735	2082	1460	1003	2939	2594	7376	1573	2085	1630	1980	2816	4599	2130	1944	3101	3307	2504	2159	1795	3385	1028	2015	8354	3316	3040	1051	225
Thermomicrobium	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iamia	1657	1113	2525	2118	912	2807	324	486	1448	5701	169	2292	1062	3970	3680	1024	787	2181	1316	1026	1520	1705	3016	2169	601	1550	374	238	2109	109	150	5462	484	647	100	71
Coprothermobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	11	0	0	0	0	0	0	43	0
GW2011 GWC1 47 15	4	0	0	0	60	0	5	0	0	0	6	0	0	0	3	108	0	0	75	38	16	0	5	49	45	83	0	35	4	5	0	0	0	401	63	0
Rubrobacter	0	7	0	0	8	12	16	4	6	20	18	9	21	17	21	23	79	212	46	0	48	23	25	0	38	40	0	0	0	0	0	68	7	18	0	6
Methylocaldum	51	56	58	138	84	101	464	20	229	85	57	26	0	195	66	0	0	0	0	5	0	6	2	0	15	6	51	175	20	42	54	196	16	0	15	0
Candidatus Omnitrophus	58	96	27	82	148	113	135	13	101	479	129	197	507	105	96	593	175	109	821	1426	1261	729	703	359	274	101	75	34	55	36	77	261	117	223	255	29
Acinetobacter	6	16	18	0	9	8	0	4	0	7	0	0	79	42	0	364	13	0	1189	124	666	174	2136	1634	12	17	0	0	0	15	266	41	0	441	628	0
P3OB-42	348	522	472	220	318	130	523	168	291	157	874	598	729	293	279	288	471	349	502	415	359	204	462	260	1894	779	533	670	249	593	445	901	831	1308	516	61
Candidatus Nitrosoarchaeum	136	576	562	157	664	172	269	137	307	284	342	443	266	306	656	260	322	74	480	124	111	420	480	136	735	193	155	993	112	479	947	700	221	437	106	7
Pir4 lineage	2079	2730	2535	1591	1758	1130	2619	791	1519	8454	2385	1739	1588	2281	1884	1344	2568	1299	2742	1325	1801	2569	2088	1448	1819	989	515	702	667	253	939	2118	1452	1021	1165	92
Pedomicrobium	2539	3579	3297	2238	2331	1420	3562	1455	1740	4649	4141	1995	2266	2550	2999	975	1538	959	2023	1032	1320	1076	1511	1020	4356	4708	2651	4839	1640	1342	3366	3029	2893	4283	1634	279
SWB02	6496	13870	8869	10642	9324	8485	11495	3967	5984	3473	5184	6487	5462	8087	32379	3315	5942	2396	8843	6128	7208	4696	4070	3621	39119	31100	25823	29054	16236	17557	17789	39857	34846	46182	11122	2763
Flavobacterium	6127	5035	3507	1906	8127	7671	1564	3862	2140	1943	1750	5804	2162	9606	4999	4550	1926	4202	1778	1802	2009	6909	3584	508	1919	967	516	395	3081	6308	9308	2976	1040	3262	1073	372
Apibacter	0	0	31	0	0	12	5	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0
Terrimonas	6624	8048	7891	9052	20588	11946	9268	6343	10725	10324	10458	6670	5536	9675	5037	3089	4665	2160	2460	2426	2128	4230	2654	4047	17413	13671	5926	8577	4121	3921	4548	12339	17219	22310	5140	1808
Lentzea	4106	83	1317	406	740	83	139	201	3408	864	198	48	148	1061	145	96	21	142	23	92	171	83	203	402	0	0	0	19	21	0	0	46	29	0	0	0
Enterococcus	0	0	40	0	0	0	0	7	0	0	0	0	0	9	0	23	37	11	0	0	0	0	0	16	0	0	0	0	0	0	20	0	0	0	0	0
Gemmata	968	1698	795	728	914	1026	603	366	567	1728	1540	1120	3712	1147	7396	3544	6017	7575	4684	5113	5646	3831	3558	3730	4429	2487	2336	3639	2904	2139	5570	8055	1524	4614	1644	294
Abditibacterium	196	343	205	272	282	267	167	172	371	582	733	314	154	812	65	50	73	39	34	29	89	52	349	435	376	169	79	86	76	85	38	376	331	484	107	34
Thermobaculum	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoplanes	57	190	122	225	295	269	39	126	208	368	138	196	1186	198	194	775	1986	2007	1760	7642	687	840	1374	654	385	95	31	53	31	43	349	130	242	92	243	27
Duganella	657	536	450	115	392	410	235	47	382	26	532	1243	56	174	179	457	301	1052	325	1144	1013	1043	1751	1352	883	136	275	278	79	96	252	786	188	98	33	21
Dictyoglomus	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gynurincola	74	51	92	22	252	72	55	117	78	0	50	94	6	134	19	61	0	13	84	0	81	18	134	0	94	123	26	135	10	0	60	63	0	22	73	27
Asticcacaulis	112	339	560	224	243	953	112	155	259	829	184	211	466	227	125	550	278	211	41	255	211	396	320	607	643	450	165	392	86	60	64	211	587	395	856	34
Pseudomonas	2701	9641	6623	5993	11359	15358	5631	4978	6046	1365	4323	8565	19256	8734	4301	4854	2421	4312	6939	8992	7545	14905	19196	14532	6948	4222	313	528	1948	2399	4734	4700	1075	4052	2707	431
Alistipes	0	10	2	16	0	0	0	17	7	0	20	0	0	0	19	114	48	8	9	0	0	0	0	172	0	0	17	0	30	0	80	0	12	0	0	5
Phaeodactylibacter	127	946	236	161	518	360	915	558	583	156	287	168	1939	456	154	881	745	534	1035	1210	1255	1692	1817	2929	1122	310	317	302	32	94	83	545	1937	3028	1191	53
Saccharibacillus	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0
Ideonella	0	74	80	0	146	55	97	18	73	16	59	60	2189	52	227	1368	2470	1993	5645	2950	7651	4840	2043	4120	234	679	229	282	118	396	742	259	1138	776	234	19
IS-44	2105	5908	7728	4057	8583	5298	5468	1693	4063	13644	15667	8974	3994	5654	4159	2584	1132	1099	4133	1992	3389	3615	4208	5169	11821	11295	6614	4593	3887	3589	2355	12445	17629	18907	14199	1564
MM2	190	112	99	0	9	3	9	0	0	12	102	0	594	9	0	992	353	979	843	3131	2250	2442	1931	7675	488	331	0	0	0	33	0	35	83	370	788	19
Chryseolinea	2410	3204	1811	1094	2143	1878	2935	1387	1797	866	766	1720	2108	1333	2543	460	1976	281	1037	439	986	2842	882	532	899	2029	2240	4949	1898	3587	5022	2877	474	623	291	283
Polycyclovorans	25	52	46	0	0	32	0	0	0	731	6	0	5530	0	1041	4947	1364	730	5303	4068	7578	4427	3241	4186	14	660	115	0	157	90	0	1838	136	32	9	0
Escherichia-Shigella	0	6	39	0	0	0	7	25	29	0	21	0	81	0	16	258	115	0	9	0	10	0	0	386	13	678	0	0	0	0	198	0	0	0	0	0
Agriterribacter	117	215	320	261	292	480	523	426	205	174	444	153	1232	203	80	0	10	0	0	21	0	245	0	0	586	961	108	529	130	152	288	209	255	538	561	78
Sumerlaea	971	1900	1195	414	1157	527	1050	211	619	2054	2032	527	810	702	4674	190	569	292	837	391	682	202	368	344	5996	1067	4309	5071	1594	3040	2182	15382	2807	5194	1814	157
OM27 clade	338	589	750	680	660	984	313	546	468	1129	368	229	806	337	733	669	898	1042	2414	977	1009	800	635	857	1098	543	754	892	385	661	503	1523	1297	1242	1317	93
Bryobacter	5966	6496	6521	4229	6641	3815	5450	2227	4399	9471	6439	4351	1378	3775	3967	663	1681	242	1149	693	1390	1149	867	1146	4101	2946	2867	3248	2179	2973	2426	6718	2718	5029	2588	328
Paludibaculum	869	723	664	870	2056	940	848	566	1324	4511	1046	367	857	672	402	291	435	176	510	269	516	912	302	184	1101	1041	289	392	309	764	164	907	245	906	946	35
Geobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	377	312	99	286	0	0	0	0	0	0	0	0	0	59	0	45	0	0	143	0
Pelotalea	0	233	0	0	0	0	18	0	0	0	0	0	3551	0	10	4447	10125	396	1940	2769	0	0	132	0	50	544	0	184	0	1523	440	783	0	574	1361	0
Candidatus Koribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	12	23	10	9	7	12	27	10	35	19	28	7	0
Treponema	0	0	0	0	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Teretinema	0	0	0	0	8	0	20	0	5	10	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gracilinema	0	0	0	0	0	0	0	3	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	13	0
Salinispira	0	29	39	3	78	0	40	10	0	0	155	63	13	28	26	12	10	17	7	0	16	13	12	0	44	24	32	85	10	62	146	40	384	260	168	21
Spirochaeta 2	14	1067	256	67	433	51	373	70	150	807	1814	533	23	168	87	109	147	25	9	0	11	14	0	0	407	97	81	340	17	98	358	107	1259	446	1438	51
Blastocatella	191	194	655	54	118	751	37	12	304	170	96	77	355	58	324	59	70	64	171	130	222	75	18	77	630	519	249	53	167	49	79	493	886	551	759	52
Spirochaeta	61	85	91	139	327	182	876	182	192	224	485	212	0	160	0	4	0	0	0	0	0	0	0	0	0	0	0	15	0	111	0	0	0	0	0	0
Haloplasma	0	14	24	2	5	0	16	0	6	11	6	16	0	17	10	0	0	0	0	0	0	0	0	0	13	7	0	16	5	0	12	17	8	20	12	0
Candidatus Megaira	0	0	41	6	0	14	43	13	11	0	28	15	17	22	50	5	3	0	13	0	0	0	0	0	207	19	12	0	0	0	24	22	0	0	0	7
Sphingopyxis	670	268	676	639	1337	1333	198	710	453	467	376	1028	629	772	72	601	533	312	1133	385	1248	1270	2563	949	353	1205	113	219	114	42	144	604	69	556	74	33
type III	298	0	75	0	0	0	13	0	71	0	663	0	44	20	94	325	0	0	25	26	18	1240	80	3185	183	379	0	0	19	76	286	340	1133	80	0	0
Nitrosarchaeum	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	20	36	25	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nitrosotenuis	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	14	0	0	7	33	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosarcina	73	23	38	72	21	33	129	35	93	41	56	26	0	157	14	0	0	6	0	0	0	0	0	0	12	0	0	65	4	0	17	34	12	0	10	0
Methanoculleus	0	0	0	0	12	0	0	13	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
Methanobacterium	0	0	0	0	0	0	22	0	0	0	0	0	0	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanothermobacter	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halovenus	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinirussus	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halorubrum	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Halomicroarcula	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haloplanus	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halobellus	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Natronomonas	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halonotius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Aggregatilinea	2736	362	500	830	435	604	1879	122	1347	1056	609	896	5	1721	51	0	0	0	0	0	4	0	0	0	0	0	31	73	11	118	263	351	9	25	28	0
Demequina	521	1536	1241	343	1082	953	1097	806	1356	1099	5064	3944	34	1109	119	75	16	29	22	0	0	88	0	0	194	289	0	33	52	36	76	79	1168	180	114	63
Solirubrobacter	2750	2958	2041	150	936	235	632	389	1931	5275	652	668	40	508	250	13	58	189	80	34	46	0	0	0	782	822	152	188	158	0	234	372	520	283	402	71
Methylobacillus	441	1990	889	587	1086	516	783	319	456	705	1019	671	958	442	18	3637	1741	1073	5544	5586	5323	1252	3990	8641	3724	4123	102	64	34	29	83	156	12164	780	849	504
Hassallia	1977	1008	1051	2382	3508	3453	315	805	1599	1240	531	1131	1146	3579	2486	332	1201	889	757	167	357	3378	642	481	2115	1081	1007	1415	1498	1051	1450	1378	1245	1099	772	298
OLB12	84	194	82	218	3513	945	234	208	425	1790	118	178	1150	1061	489	1977	1029	599	3767	1285	2883	2960	1462	870	408	64	39	19	137	809	470	161	203	257	159	78
Ruminiclostridium	0	39	0	0	0	42	0	12	0	8	20	7	0	16	0	17	0	0	96	2	0	0	0	0	0	13	0	60	0	12	19	4	17	0	2436	0
Stenotrophobacter	836	1176	506	467	4699	1546	1343	1157	1184	295	404	10151	645	609	5342	341	865	377	756	88	246	253	170	340	854	1258	11244	4660	5376	403	1077	8788	174	1642	107	85
Ewingella	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Solibacter	2740	1066	2065	1466	607	868	880	236	1098	1183	1536	286	1220	887	2040	1089	595	406	1581	745	1617	554	674	1679	3128	1806	2266	2965	1335	4168	1639	5479	1639	4353	4371	150
Pedobacter	167	257	150	36	658	765	48	75	82	138	25	79	131	1742	431	166	45	78	98	20	81	87	36	46	195	73	29	35	86	15	62	1249	100	66	218	13
Paucibacter	1052	574	949	1205	824	701	242	351	624	117	81	500	1935	665	900	975	679	973	799	9161	2047	2149	2905	748	172	96	10	32	342	253	1360	72	8	181	39	47
YC-ZSS-LKJ147	149	504	3490	190	53	933	17	0	101	0	45	56	452	71	432	51	552	544	56	612	27	75	638	1095	3586	6708	173	395	90	40	600	153	911	429	845	318
Planctomicrobium	307	267	242	308	517	124	137	59	205	1018	513	233	1106	369	1762	467	771	228	264	346	237	691	243	152	2435	3474	873	674	793	463	697	1355	1547	1200	889	251
Steroidobacter	2561	2888	6021	2865	3413	2456	8657	3368	4729	2668	9368	2479	8164	2910	1943	7135	11697	3769	20235	16098	9641	4672	8789	7931	2692	2326	1907	4937	1515	1780	2603	3695	1710	4012	3090	237
Roseococcus	0	0	0	0	0	0	0	0	0	0	24	0	10	0	0	104	0	0	10	0	14	150	0	0	22	106	0	0	0	0	0	0	0	14	11	0
Sulfurivermis	55	50	43	145	46	188	278	84	192	83	165	100	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurifustis	15	96	76	0	18	18	86	11	7	28	91	17	22	0	28	34	192	235	47	0	35	0	0	0	150	36	0	69	5	41	43	10	518	519	216	15
Subgroup 10	4496	11282	11232	1078	2072	2948	6316	1424	1991	1799	3988	3049	786	2288	3150	137	1813	369	340	2054	1332	619	1471	3790	750	851	530	150	218	197	252	1255	798	846	102	36
Veillonella	0	0	0	9	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	13	0	0	0	0	0	0	16	0	0	0	0	0
Phascolarctobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	55	0	0	0	0	0	0	0	83	0	0	0	0	0	0	79	0	0	0	0	0
Persicitalea	0	0	0	0	0	0	0	0	0	38	15	0	67	0	0	0	0	0	0	5	0	0	30	239	0	0	0	0	0	0	0	8	0	0	0	0
Pirellula	1822	2239	1028	673	1551	1009	1105	482	1328	3964	2214	869	5144	2003	3065	2392	5363	3490	4057	5030	5490	4126	2083	3129	2272	1419	645	1150	461	1384	1222	2160	1216	1957	665	75
Phaselicystis	803	1620	1010	1226	1801	806	929	332	2461	1079	850	602	561	2031	1182	156	497	272	428	292	573	350	251	456	1064	1165	791	1002	1282	1156	572	4681	584	2297	1596	109
Rhodoligotrophos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6	26	10	5	0
Lautropia	30	62	44	76	100	57	132	132	99	98	55	60	57	78	30	171	144	112	329	352	390	13	0	0	23	27	10	20	1	24	36	68	0	49	13	0
Ellin6067	1491	7844	3678	2165	7884	7318	2695	665	1167	900	5574	3108	3889	7081	648	3687	4803	4423	5409	5949	6371	3973	825	2708	5615	6686	1012	1028	813	5897	1420	1482	8951	9035	961	863
Chthoniobacter	2659	9469	3108	2109	8839	4942	2426	2332	5826	15201	6742	4501	2880	5383	2892	1607	3217	1672	2585	727	3384	4988	1779	2045	12624	6392	2538	2781	3107	1839	1488	7347	8787	18190	4373	571
Vicinamibacter	0	27	9	0	9	0	4	0	0	2	312	0	14	14	229	1	34	0	34	0	3	0	15	10	33	221	67	155	110	0	71	62	588	9	12	2
Thomasclavelia	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uliginosibacterium	147	68	28	331	50	21	192	40	12	1155	12	30	82	228	0	92	15	26	55	31	26	44	15	0	21	0	0	24	0	0	0	0	39	23	95	0
Phycisphaera	0	33	0	0	21	4	0	0	0	0	0	0	40	16	24	55	12	304	73	0	8	0	0	99	0	0	0	0	138	0	136	0	0	17	0	0
Tepidisphaera	497	352	364	178	333	311	123	170	132	568	454	190	285	61	48	365	308	315	534	54	47	890	31	178	507	157	102	41	145	28	13	117	243	691	300	56
Aquincola	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0
Nitrospira	998	569	293	209	593	286	2662	243	1306	298	689	575	3236	9	31	4144	1079	552	8056	12023	8449	2058	5358	2595	15	9	84	180	42	212	224	129	0	66	18	0
Parasediminibacterium	0	21	0	0	0	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
Sediminibacterium	185	744	243	139	286	2053	410	1054	737	517	1078	1489	423	1000	98	112	48	83	144	90	173	396	169	167	386	715	82	231	376	158	206	1083	238	3555	111	98
Micavibrio	0	56	0	0	38	0	0	12	0	0	0	9	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
Membranihabitans	4	0	0	0	34	16	22	48	71	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lewinella	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dinghuibacter	23	35	188	30	189	175	420	197	67	9	35	412	292	90	97	251	342	476	354	167	216	1154	74	113	71	186	0	33	43	66	148	18	47	131	86	54
Puia	63	8	0	16	133	40	78	59	33	55	20	48	140	0	499	27	106	55	186	30	87	1883	0	0	335	37	549	935	312	695	515	892	189	174	32	14
Niastella	526	126	963	395	189	616	992	653	825	0	69	261	359	1051	94	253	338	532	811	5141	1341	307	674	359	248	120	74	493	53	174	244	224	510	439	149	0
UTBCD1	0	0	0	0	0	0	0	0	0	0	0	14	112	0	0	628	51	27	317	610	1062	93	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Parasegetibacter	16	0	20	18	32	18	27	16	46	40	0	27	34	19	0	24	130	71	133	22	93	439	37	0	4	9	0	0	0	14	0	0	0	15	0	0
TM7a	1066	3402	1530	793	1901	815	1092	1823	1116	936	802	530	769	2678	186	1206	2004	1785	417	359	337	294	1557	2306	484	925	143	164	269	85	132	552	744	1532	151	104
Haliscomenobacter	0	353	465	0	335	10	36	28	20	56	17	9	330	8	80	223	196	0	244	176	86	153	78	114	31	16	8	0	5	66	27	0	0	14	0	0
Flavisolibacter	22	16	0	0	0	17	0	0	0	0	0	23	0	0	0	51	187	391	124	205	78	163	380	98	51	0	0	15	16	75	0	36	10	102	486	0
OLB8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurantisolimonas	0	161	53	14	43	120	18	53	24	27	0	110	1642	48	9	4224	1579	965	1336	1809	373	1329	1921	361	127	45	17	6	215	166	138	0	16	174	0	59
Lacibacter	117	332	48	88	331	132	98	490	561	50	136	111	1392	1285	65	2058	1903	1544	1792	3133	3202	2821	2727	4797	110	46	0	91	96	338	136	147	83	32	11	22
Solitalea	43	28	25	6	201	177	27	87	37	64	116	60	37	95	0	30	12	24	57	41	19	64	182	113	30	0	0	16	0	27	18	0	0	0	9	0
Niabella	30	0	0	0	0	0	0	0	0	0	0	0	100	14	0	323	566	295	235	91	205	180	351	79	0	0	0	12	0	0	0	0	2	2	0	0
Filimonas	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
Parafilimonas	0	11	0	0	0	0	0	23	0	0	0	48	30	0	0	61	497	86	11	0	27	349	0	0	18	42	35	62	59	141	23	113	62	209	71	47
Panacibacter	0	0	0	0	10	0	0	0	174	0	0	0	786	0	12	352	960	439	740	527	789	2511	1105	1529	65	52	0	0	30	39	16	0	0	98	0	0
Chitinophaga	209	110	622	118	84	288	748	358	98	266	1088	244	56	698	254	224	669	711	6	420	313	187	1046	203	1371	1956	326	488	111	74	28	443	2952	1430	1475	289
Segetibacter	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	10	173	31	95	684	85	0	62	0	0	0	0	0	0	0	0	0	18	198	0	0
