Niabella	0	0	0	0	0	0	0	0	63	41	0	0	48	17	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Puia	0	0	0	0	16	0	80	0	0	0	0	52	0	214	0	0	0	13	0	0	68	90	38	64	21	63	0	0	0	0	0	0	0	0	0	0
Panacibacter	0	0	0	0	44	0	0	52	65	48	37	0	14	330	0	79	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitinophaga	29	37	15	0	0	49	42	25	67	82	0	29	40	18	0	103	0	60	103	131	21	32	0	0	0	0	15	210	42	136	0	0	11	67	45	0
Flavisolibacter	0	0	0	0	35	0	0	0	0	23	0	17	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0
Segetibacter	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacibacter	0	0	0	6	125	108	20	195	93	218	126	245	265	310	0	207	690	0	10	0	0	0	0	30	0	9	0	9	0	0	8	22	0	0	69	18
Solitalea	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
Parafilimonas	0	0	0	0	0	0	0	0	0	25	0	0	0	47	0	0	0	0	0	17	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
Flavitalea	20	47	100	84	0	0	23	0	0	0	0	0	0	0	24	0	0	56	38	65	25	46	35	0	0	0	39	58	42	134	90	57	65	73	66	60
Paraflavitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UTBCD1	0	0	0	0	0	0	0	75	0	0	0	50	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavihumibacter	0	0	15	38	25	0	0	36	0	38	30	0	0	569	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0
Agriterribacter	0	25	0	19	149	0	10	0	0	0	0	0	0	33	0	0	0	27	75	36	0	45	22	0	0	0	0	0	19	60	35	20	47	59	90	12
Pseudoflavitalea	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parasegetibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phaeodactylibacter	9	0	0	0	44	18	0	76	0	65	57	96	101	147	46	175	285	59	0	39	0	0	0	0	0	36	0	123	88	142	0	36	0	77	105	31
Pedobacter	0	0	31	0	16	121	108	16	0	0	11	0	0	23	0	0	0	0	0	0	0	0	0	0	0	83	18	12	0	0	0	35	74	0	26	0
Daejeonella	0	0	0	20	0	35	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	36	32	0	0	0	0	0
Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Aureispira	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	0	13	0	0	0	49	0	0	0	0	44	23	0	14	0	17	0	0	29
Arcticibacter	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	21	0	38	0	0	0	0	0	0
TM7a	28	43	92	47	85	160	0	73	0	151	0	35	0	0	158	69	321	27	26	34	15	0	39	0	0	29	125	38	54	0	108	144	86	93	251	54
Aggregatilinea	0	0	301	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	22
Anaerolinea	0	12	30	11	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	11	7	29	60	14	0
Bdellovibrio	0	0	0	29	23	0	22	24	0	0	0	0	0	25	0	67	49	0	0	0	0	0	0	0	23	0	0	0	0	0	19	0	38	13	0	0
Pseudobdellovibrio	0	0	0	26	21	0	0	0	0	0	0	0	0	0	0	0	13	0	10	0	0	0	0	13	0	0	18	0	0	0	0	0	0	0	0	0
UTCFX1	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	90	0	0	0	0	33	38	0	39	0	28
Oligoflexus	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
Peredibacter	13	32	24	0	4	0	0	0	0	14	0	0	14	40	0	0	15	15	0	0	0	0	0	0	0	0	20	0	0	0	22	29	0	0	0	12
Vampirovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
Sphingobium	40	0	0	71	0	0	0	105	0	0	0	0	20	126	25	0	87	0	0	0	0	0	0	0	118	73	74	0	0	0	86	40	166	67	79	0
Rhodomicrobium	0	15	29	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudorhodoplanes	0	35	0	57	0	0	119	0	0	0	0	0	0	48	26	0	0	89	46	58	0	0	47	0	43	21	0	0	0	32	118	0	51	190	13	0
Bauldia	337	68	269	184	41	114	658	24	0	54	0	94	50	55	87	134	79	194	175	132	176	124	410	57	95	564	176	370	201	481	157	52	39	94	79	0
Thermomonas	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0
Arenimonas	0	0	92	303	0	170	86	8	0	90	0	0	17	691	109	83	277	35	50	105	0	0	245	0	0	0	82	86	0	0	0	251	123	31	160	41
Pseudoxanthomonas	0	53	160	166	7	0	0	0	137	43	97	65	50	71	0	75	144	109	190	0	0	0	0	0	0	0	120	0	0	82	99	51	69	59	165	31
Chryseotalea	473	94	568	75	477	486	800	122	99	88	188	286	220	440	47	207	331	611	323	541	591	294	588	118	248	455	107	817	404	1037	529	232	267	71	139	187
Rhodoplanes	53	143	56	76	58	67	81	0	0	8	0	0	0	42	117	0	16	191	123	124	69	52	167	0	16	51	131	80	212	71	73	121	89	35	45	0
OLB12	121	0	0	0	80	70	65	137	115	95	212	163	232	314	0	137	135	0	0	0	0	0	29	64	57	0	0	18	0	21	21	270	37	14	18	15
Hassallia	90	27	223	112	73	307	340	36	46	127	43	28	18	482	36	76	52	100	48	181	140	147	394	110	154	110	74	105	47	88	344	325	455	16	169	133
Ohtaekwangia	202	34	309	280	138	238	484	209	66	231	76	121	29	315	37	101	629	304	178	89	393	292	453	332	213	222	189	171	283	146	251	233	460	147	401	329
Algoriphagus	0	0	58	283	10	256	45	0	59	93	27	0	14	54	123	0	0	0	0	16	0	0	17	23	0	0	37	0	0	0	0	108	54	0	105	0
Emticicia	21	0	16	0	18	11	0	78	63	91	0	0	41	37	0	86	105	0	0	0	0	0	0	0	0	19	0	0	15	15	6	0	16	8	0	0
Adhaeribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	33	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Pseudarcicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Spirosoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Siphonobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacihabitans	0	0	0	0	55	0	0	99	0	12	0	0	0	174	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0
Huanghella	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Imperialibacter	13	0	0	12	45	0	18	0	0	0	0	0	8	28	0	0	0	26	7	0	0	0	0	0	0	0	17	28	52	36	14	0	0	6	0	0
Arcicella	0	0	0	0	27	0	0	76	0	11	0	0	28	110	0	31	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Runella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Persicitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dyadobacter	0	0	86	22	39	0	28	42	0	20	16	0	0	56	0	70	207	0	0	0	0	0	14	0	0	0	15	0	0	0	37	0	24	0	0	0
Sporocytophaga	0	0	0	0	0	0	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseolinea	61	43	273	217	211	57	386	57	168	56	66	59	121	347	77	72	81	26	149	121	349	541	356	327	527	145	72	0	0	39	134	215	190	198	230	71
Marinoscillum	0	29	23	9	0	0	35	0	0	0	0	0	0	0	0	0	0	57	3	0	21	41	0	12	0	0	0	0	150	166	0	12	0	0	0	0
Ekhidna	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	67	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
Lysinibacillus	79	41	68	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	115	23	0	0	0	0	0	0	0	0
Ureibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	5	0	0	0	0	0	0	0	23	0
Ammoniphilus	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tumebacillus	0	10	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	26	171	0	0	0	0	0	0	0	114	0	0	29	0	0	0	0	0	0
Peribacillus	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0
Mesobacillus	35	0	0	0	40	0	0	0	0	0	0	0	0	45	0	114	95	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Litchfieldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ferdinandcohnia	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domibacillus	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Priestia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Niallia	26	44	31	48	0	0	0	0	0	0	0	0	0	0	0	0	0	51	51	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0
Vulcanibacillus	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus	8	12	0	12	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	23	0	0	36	0	15	34	21	0
Parageobacillus	19	23	22	26	0	27	0	0	0	0	0	0	0	5	0	0	0	25	18	20	0	0	0	0	27	15	25	21	0	22	20	0	0	44	0	0
Planifilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
Pullulanibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fictibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	18	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CL500-29 marine group	41	51	0	0	113	0	0	21	56	122	39	20	29	0	0	0	0	0	17	25	0	0	43	0	18	42	0	0	0	0	0	0	0	72	59	0
Phenylobacterium	0	66	0	78	77	0	70	0	0	44	0	60	34	27	34	0	99	83	111	102	0	0	0	60	142	53	102	99	64	184	51	37	156	54	110	0
Acidiferrimicrobium	49	0	57	18	132	62	608	0	0	89	0	91	140	121	0	375	173	25	75	20	65	54	396	61	152	138	64	120	68	0	0	29	53	0	13	0
SWB02	56	90	293	414	294	333	2927	171	68	136	296	291	360	366	203	229	336	1514	1006	983	2252	1714	2165	956	1030	1459	236	1625	1143	782	922	375	434	531	484	247
Parvibaculum	0	66	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	10	0	0	0	0	0	43	0	43	0	0	0	0	0	0
Luteitalea	9	21	38	24	15	25	8	9	48	33	25	30	52	62	7	23	77	0	0	3	0	0	0	0	8	0	6	0	0	8	49	23	12	37	24	9
Vicinamibacter	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	25	0	0	0	0	0	0	0	0
Hydrogenispora	0	30	18	50	0	36	0	0	0	0	0	0	0	0	0	0	0	10	20	0	0	21	0	9	14	0	0	0	0	69	0	19	0	0	55	0
BBMC-4	0	4	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	7	0
possible genus 04	0	0	0	0	48	15	0	28	0	15	0	110	0	425	0	33	47	0	0	36	0	0	18	16	0	16	19	27	0	0	0	0	0	0	0	0
Luteolibacter	42	24	71	130	137	266	73	370	115	225	164	124	150	1057	0	142	69	56	18	59	0	0	136	23	187	45	27	0	50	42	105	152	167	66	74	85
Neochlamydia	24	0	0	4	0	61	35	13	0	0	0	50	40	0	13	0	0	10	9	4	0	0	15	0	0	8	0	0	0	0	10	8	25	10	0	0
Waddlia	45	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	15	6	0	0	16	15	0	16	0	10
Verrucomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
Candidatus Protochlamydia	0	0	13	0	0	0	0	0	0	0	0	0	0	67	11	0	23	0	0	14	0	0	0	0	0	0	0	0	0	9	0	0	0	11	0	0
SH-PL14	126	35	0	8	56	94	151	73	0	69	30	81	41	126	0	80	142	29	26	23	26	58	46	0	36	27	0	19	0	0	15	0	0	0	0	14
Mariniblastus	0	0	0	0	10	0	0	24	0	23	25	29	58	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planctomicrobium	12	0	0	0	65	0	132	23	0	19	0	0	0	43	0	0	0	72	104	56	0	17	82	11	13	64	0	60	34	61	10	0	0	0	0	0
Pir4 lineage	331	61	168	68	120	54	117	71	31	49	32	39	64	199	47	193	99	53	0	0	0	0	64	0	17	110	64	28	0	55	82	45	47	94	105	40
Pirellula	123	49	86	46	291	35	163	85	0	303	10	148	239	207	31	65	263	38	0	0	23	0	20	25	9	38	43	24	24	0	29	56	29	32	19	25
Schlesneria	0	0	0	0	29	0	0	19	0	0	23	0	0	31	0	15	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planctopirus	16	0	20	0	0	0	0	64	0	0	20	44	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bremerella	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseimaritima	31	20	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abditibacterium	9	20	0	18	19	69	0	9	0	0	0	0	0	0	12	30	49	0	10	9	0	0	0	0	0	0	0	18	17	5	15	0	0	0	24	15
Roseimicrobium	111	44	66	32	0	64	66	0	0	0	0	0	24	61	61	22	42	27	0	0	0	37	48	0	31	40	75	51	0	0	50	117	0	0	0	71
Prosthecobacter	45	0	0	0	155	72	21	77	0	0	0	48	26	75	45	111	0	35	25	0	0	0	0	0	0	30	0	69	14	86	62	0	59	37	0	0
Brevifollis	0	0	27	0	0	0	0	0	0	32	0	0	23	16	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	22	0	0	0
DEV008	0	0	0	0	99	0	33	78	0	40	25	65	52	115	0	129	164	14	0	0	86	33	44	0	5	37	0	0	0	35	14	0	0	0	0	0
DEV114	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Oikopleura	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	71	0	0	0	0	0
ADurb.Bin063-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	2	0	0	0	0	0	0	0	0	0	0
SH3-11	0	0	0	0	0	0	24	0	0	0	0	0	0	28	0	0	0	0	0	0	17	0	19	0	0	0	0	0	0	10	0	0	0	0	0	0
Terrimicrobium	0	0	0	0	57	0	0	27	0	0	0	0	38	53	0	41	55	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
RS25G	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ellin517	165	102	158	225	0	190	151	0	0	32	0	0	0	21	19	42	233	62	88	9	0	39	133	0	33	100	47	46	114	109	114	35	167	19	25	0
Chthoniobacter	635	171	160	240	91	251	248	52	68	114	50	14	34	237	219	78	93	430	182	110	127	148	338	7	21	194	167	290	407	280	160	458	214	115	236	242
Pedosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Xiphinematobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	15
Gemmata	32	0	0	0	143	0	438	70	0	117	39	82	140	88	16	163	46	30	36	32	86	127	208	47	248	129	0	49	0	58	28	0	0	0	0	0
Fimbriiglobus	0	0	30	13	71	0	51	140	24	0	122	116	171	169	0	0	129	46	0	82	0	89	42	14	46	38	49	27	34	0	0	0	20	0	46	0
Zavarzinella	0	0	0	0	0	0	0	34	67	20	0	63	0	0	0	0	0	0	0	5	0	0	0	0	0	0	11	0	0	0	0	0	16	0	0	0
Telmatocola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ga0074140	0	0	0	0	31	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0
Stenotrophobacter	0	0	81	690	42	0	629	33	53	59	45	0	0	28	0	0	33	41	46	0	1502	319	753	0	76	538	0	0	59	0	52	382	114	108	139	39
JGI 0001001-H03	121	81	742	41	102	97	107	0	0	0	0	0	16	0	55	45	94	29	0	72	104	0	241	38	18	111	478	87	28	41	435	114	204	234	232	120
Blastocatella	0	0	0	0	30	0	45	0	0	0	0	0	0	0	0	0	18	38	0	0	0	0	26	0	0	31	47	57	0	99	0	0	51	0	0	15
Aridibacter	17	0	0	14	45	0	0	0	0	0	0	0	0	0	12	0	38	58	39	75	0	0	0	0	19	0	0	746	29	0	27	0	54	0	0	0
Sumerlaea	30	0	33	5	0	0	131	0	0	0	0	0	0	0	0	0	0	76	0	0	112	119	11	84	32	343	0	7	10	20	0	0	0	0	0	0
type III	0	43	8	0	0	0	0	26	0	0	0	0	0	88	0	0	395	0	42	0	0	0	0	0	26	22	0	69	0	0	0	0	0	0	0	0
UBA12409	10	0	0	24	14	10	28	13	0	0	31	0	21	29	14	24	18	10	11	0	82	8	48	0	16	22	0	0	47	43	0	10	0	15	17	17
OLB13	0	85	0	14	0	28	21	0	0	0	0	29	0	0	0	0	0	51	0	19	0	9	0	0	0	0	0	47	0	23	0	0	0	0	30	0
Desulfobulbus	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	19	0	0	0	0	0	0	0	0	0	0
Desulfocastanea	0	0	0	0	10	0	0	0	0	0	47	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0
Desulfopila	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLB17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Muricauda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Labrys	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0
Aquaticitalea	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium	133	58	749	547	160	664	554	407	68	392	14	179	169	619	162	393	62	47	38	96	17	7	498	521	758	178	114	21	147	128	168	389	588	93	568	124
Crocinitomix	8	4	79	27	0	0	0	0	0	0	0	7	0	12	0	0	0	32	14	0	0	0	0	0	0	0	0	0	40	29	0	0	43	11	0	0
Apibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium	6	0	0	0	0	261	0	0	0	13	0	0	0	0	0	12	0	9	0	0	0	0	0	0	0	195	0	0	0	0	0	54	21	29	9	46
Ignavibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	74	0	0	0	0	0	0
Edaphobaculum	96	9	70	71	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	18	13	34	0	14	44	55	0	14	32	187	68	131	17	0	0
Nemorincola	0	18	34	17	0	30	50	0	0	13	0	0	0	0	0	0	0	34	0	0	33	0	41	56	0	23	0	0	0	48	29	53	44	0	36	0
Taibaiella	6	0	0	56	0	17	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
